,Chr,start,end,strand,length,ENSMID,geneName,geneType,simpleType,ProR1,ProR2,BasoR1,BasoR2,PolyR1,PolyR2,OrthoR1,OrthoR2
ENSG00000144118.13_3,chr2,120997640,121052289,+,54649,ENSG00000144118.13_3,RALB,protein_coding,Protein_coding,4.021412899,3.731154648,0.825012102,0.797399521,0.200892391,0.232282718,0.117159186,0.172111784
ENSG00000074054.17_3,chr2,122095352,122407163,-,311811,ENSG00000074054.17_3,CLASP1,protein_coding,Protein_coding,1.551337413,1.624030501,2.033408672,2.051640297,2.253937912,2.442934184,2.021542391,1.927070832
ENSG00000136720.6_2,chr2,128994290,129076151,-,81861,ENSG00000136720.6_2,HS6ST1,protein_coding,Protein_coding,0.770919813,0.845494918,0.279053726,0.23543558,0.183073955,0.195815744,0.117320195,0.095012532
ENSG00000152076.18_2,chr2,130896860,130902707,-,5847,ENSG00000152076.18_2,CCDC74B,protein_coding,Protein_coding,0.067967714,0.01252631,0.029375153,0.092664789,0.089411487,0.063387766,0.219005724,0.154677232
ENSG00000082258.12_2,chr2,135675805,135716912,+,41107,ENSG00000082258.12_2,CCNT2,protein_coding,Protein_coding,11.85444657,11.72018116,16.70893816,16.54906555,21.92965776,23.34064594,17.64707336,16.47439744
ENSG00000075884.13_3,chr2,143848931,144525921,+,676990,ENSG00000075884.13_3,ARHGAP15,protein_coding,Protein_coding,0.214849618,0.237686241,0.128375307,0.110558978,0.049937251,0.067748783,0.05343487,0.044886579
ENSG00000136560.13_3,chr2,161993419,162092732,+,99313,ENSG00000136560.13_3,TANK,protein_coding,Protein_coding,1.743080822,1.795025867,2.997995493,3.099554554,4.597273579,5.147252028,7.511739438,6.672361638
ENSG00000073734.8_3,chr2,169779448,169887832,-,108384,ENSG00000073734.8_3,ABCB11,protein_coding,Protein_coding,0.002199996,0.00608182,0.005546463,0.00357071,0.006431318,0.005129377,0.009845599,0.004172192
ENSG00000115935.17_4,chr2,175424300,175547644,-,123344,ENSG00000115935.17_4,WIPF1,protein_coding,Protein_coding,0.402742758,0.436441007,0.064055,0.070282919,0.015541031,0.011268128,0.00605602,0.00366616
ENSG00000155657.26_3,chr2,179390716,179695529,-,304813,ENSG00000155657.26_3,TTN,protein_coding,Protein_coding,0.04589284,0.051180245,0.04564201,0.032249281,0.035445684,0.040125365,0.032557929,0.023439756
ENSG00000170035.15_3,chr2,181831975,181941312,+,109337,ENSG00000170035.15_3,UBE2E3,protein_coding,Protein_coding,1.969280597,2.098695734,2.669729412,2.733269422,2.96130892,3.471133724,2.891823695,2.732127146
ENSG00000077232.17_3,chr2,183580768,183659191,+,78423,ENSG00000077232.17_3,DNAJC10,protein_coding,Protein_coding,2.582389352,2.625267923,1.560467211,1.669962433,0.926611662,1.03145276,0.632727652,0.560469913
ENSG00000144366.15_4,chr2,189156396,189460658,+,304262,ENSG00000144366.15_4,GULP1,protein_coding,Protein_coding,0.000261227,0.000481436,0.00282251,0.004070259,0.019473157,0.013399343,0.032266171,0.025562906
ENSG00000115368.9_2,chr2,190306159,190340291,+,34132,ENSG00000115368.9_2,WDR75,protein_coding,Protein_coding,9.982917842,10.44802675,6.634857929,6.546886949,4.125292835,4.810392693,3.76419457,3.282986189
ENSG00000138378.17_2,chr2,191894302,192016322,-,122020,ENSG00000138378.17_2,STAT4,protein_coding,Protein_coding,0.001954141,0.001200481,0.002815219,0.00126867,0.004284453,0.007593597,0.010494398,0.007411881
ENSG00000178074.5_3,chr2,200775979,200820658,+,44679,ENSG00000178074.5_3,C2orf69,protein_coding,Protein_coding,5.834936712,5.707968411,8.274713131,8.403837093,12.16513938,12.78936714,8.046460444,7.331696656
ENSG00000162971.10_2,chr2,200794698,200820459,-,25761,ENSG00000162971.10_2,TYW5,protein_coding,Protein_coding,4.047966109,3.693198682,3.446998196,3.431256472,2.631431338,2.906211344,2.53096306,2.029198848
ENSG00000013441.15_2,chr2,201717732,201729467,-,11735,ENSG00000013441.15_2,CLK1,protein_coding,Protein_coding,52.90409557,52.59520333,68.68065336,67.00001644,89.91584133,100.6555002,136.827736,125.63692
ENSG00000064012.21_4,chr2,202098166,202152434,+,54268,ENSG00000064012.21_4,CASP8,protein_coding,Protein_coding,2.018232297,1.807144994,1.003295066,1.025498121,0.716087686,0.843454546,0.694125826,0.673282048
ENSG00000003393.14_3,chr2,202565277,202645912,-,80635,ENSG00000003393.14_3,ALS2,protein_coding,Protein_coding,3.688467348,3.773107165,3.31968172,3.229105182,3.194155114,3.631132051,3.774272431,3.144951159
ENSG00000055044.10_2,chr2,203130439,203168389,+,37950,ENSG00000055044.10_2,NOP58,protein_coding,Protein_coding,9.726266862,9.908326807,5.440087913,5.541504023,2.617388767,3.195997396,2.775317578,2.681021079
ENSG00000173166.17_2,chr2,204259068,204400133,-,141065,ENSG00000173166.17_2,RAPH1,protein_coding,Protein_coding,0.041131007,0.045170637,0.039571027,0.034019052,0.030883456,0.061742915,0.052195989,0.033338308
ENSG00000114933.15_3,chr2,206858445,206951027,-,92582,ENSG00000114933.15_3,INO80D,protein_coding,Protein_coding,9.508721752,10.20277666,7.999547554,7.710729093,6.747886364,6.864561417,6.981332605,6.033095712
ENSG00000078018.19_3,chr2,210288782,210598842,+,310060,ENSG00000078018.19_3,MAP2,protein_coding,Protein_coding,0.001538053,0.00070865,0,0.001248171,0.00224812,0.002390687,0.004474092,0.002916848
ENSG00000085449.14_3,chr2,224720433,224810104,-,89671,ENSG00000085449.14_3,WDFY1,protein_coding,Protein_coding,5.449386308,5.5042694,5.572878558,5.47683186,5.186826482,5.547789082,4.247191556,3.702472639
ENSG00000077044.10_3,chr2,234263153,234380750,+,117597,ENSG00000077044.10_3,DGKD,protein_coding,Protein_coding,1.266598864,1.211377775,0.728815388,0.633182093,0.280072663,0.33250238,0.267690579,0.268403806
ENSG00000124831.18_4,chr2,238536219,238722325,+,186106,ENSG00000124831.18_4,LRRFIP1,protein_coding,Protein_coding,1.775782863,1.782371315,0.649718922,0.610126002,0.220981942,0.250927761,0.187497159,0.190009742
ENSG00000204104.11_2,chr2,239229082,239309541,+,80459,ENSG00000204104.11_2,TRAF3IP1,protein_coding,Protein_coding,0.559123249,0.608986585,0.407729343,0.373256079,0.272898453,0.206137474,0.108754325,0.133761712
ENSG00000162804.13_3,chr2,241938255,242034983,+,96728,ENSG00000162804.13_3,SNED1,protein_coding,Protein_coding,0.05094543,0.056031952,0.038176796,0.031207731,0.039634705,0.043106112,0.031992863,0.032724674
ENSG00000122085.16_3,chr2,242011584,242041747,-,30163,ENSG00000122085.16_3,MTERF4,protein_coding,Protein_coding,6.318884178,6.221009001,6.132737837,6.14839944,4.997430144,5.550884221,5.285467142,4.425591351
ENSG00000072756.16_2,chr3,3168600,3192563,+,23963,ENSG00000072756.16_2,TRNT1,protein_coding,Protein_coding,5.333479216,5.535202337,4.314878132,4.118307699,3.447008169,4.094805924,3.228524844,2.751349913
ENSG00000113851.14_2,chr3,3186312,3221411,-,35099,ENSG00000113851.14_2,CRBN,protein_coding,Protein_coding,4.744113104,5.016443885,4.626792475,4.769925225,4.379040891,4.791378025,6.822372424,5.795010117
ENSG00000134109.10_2,chr3,5229331,5261642,+,32311,ENSG00000134109.10_2,EDEM1,protein_coding,Protein_coding,8.351320091,8.266879407,7.835384531,7.821365494,8.192426114,9.236743339,7.414353015,6.513365812
ENSG00000070950.9_3,chr3,8817088,9005457,-,188369,ENSG00000070950.9_3,RAD18,protein_coding,Protein_coding,1.482716346,1.520279935,1.76070287,1.668681119,1.581946664,1.864759819,1.232131734,1.147487478
ENSG00000157087.17_3,chr3,10365707,10749716,-,384009,ENSG00000157087.17_3,ATP2B2,protein_coding,Protein_coding,0.001655825,0.000572185,0.000447272,0.001209371,0.000453799,0.001447733,0.000833657,0.001648603
ENSG00000154743.17_2,chr3,12525931,12581122,+,55191,ENSG00000154743.17_2,TSEN2,protein_coding,Protein_coding,1.359469541,1.238139614,0.53527063,0.496460607,0.091566137,0.105767158,0.143077311,0.137648191
ENSG00000225526.4_2,chr3,12556433,12602558,-,46125,ENSG00000225526.4_2,MKRN2OS,protein_coding,Protein_coding,0.037909849,0.017466768,0.018618593,0.006712332,0.011334178,0.012052952,0.020821569,0.003921508
ENSG00000075975.15_2,chr3,12598513,12625212,+,26699,ENSG00000075975.15_2,MKRN2,protein_coding,Protein_coding,5.888396451,5.579717248,4.905215403,4.899384275,3.661617918,3.997937811,3.22941367,3.058808168
ENSG00000131373.14_2,chr3,15602211,15643359,-,41148,ENSG00000131373.14_2,HACL1,protein_coding,Protein_coding,1.705602103,1.625093244,1.477637014,1.640278334,0.969821728,1.107885612,1.584527544,1.43523804
ENSG00000169814.12_2,chr3,15642848,15687329,+,44481,ENSG00000169814.12_2,BTD,protein_coding,Protein_coding,0.913086892,0.87268511,0.664151465,0.629917716,0.524971123,0.593675147,0.722103196,0.544903676
ENSG00000131374.14_3,chr3,17198654,18486309,-,1287655,ENSG00000131374.14_3,TBC1D5,protein_coding,Protein_coding,0.823482958,0.859166726,0.84467358,0.822852513,0.572731802,0.623012289,0.392398898,0.342541128
ENSG00000170142.11_2,chr3,23847394,23932807,+,85413,ENSG00000170142.11_2,UBE2E1,protein_coding,Protein_coding,1.98301146,2.075141082,1.148220676,1.084725798,0.673279083,0.827711735,0.807078644,0.761315024
ENSG00000197885.10_2,chr3,23933151,23988082,-,54931,ENSG00000197885.10_2,NKIRAS1,protein_coding,Protein_coding,0.160609498,0.145333332,0.060971985,0.049317418,0.047585968,0.040482963,0.095188808,0.032928502
ENSG00000206559.7_3,chr3,28390637,28579613,+,188976,ENSG00000206559.7_3,ZCWPW2,protein_coding,Protein_coding,0.008832393,0.014340071,0.011361001,0.007372515,0.023053587,0.008335292,0.013552266,0.013878765
ENSG00000153551.13_2,chr3,32433163,32524559,+,91396,ENSG00000153551.13_2,CMTM7,protein_coding,Protein_coding,0.145229564,0.133026185,0.030068103,0.049966004,0.019066807,0.013179372,0.0093405,0.007916301
ENSG00000168016.13_3,chr3,36868311,36986548,-,118237,ENSG00000168016.13_3,TRANK1,protein_coding,Protein_coding,5.750854268,5.837650818,3.435508076,3.265952745,2.909369657,2.902659722,3.490923867,3.163636769
ENSG00000198590.11_2,chr3,37427760,37476988,+,49228,ENSG00000198590.11_2,C3orf35,protein_coding,Protein_coding,0.287391263,0.318388828,0.338433054,0.276726194,0.258413874,0.410320157,0.643800888,0.490522074
ENSG00000114745.13_2,chr3,39138150,39149854,-,11704,ENSG00000114745.13_2,GORASP1,protein_coding,Protein_coding,11.31374626,11.93363137,11.55658399,10.22409724,7.861488222,7.869200698,5.798692999,5.177260003
ENSG00000168026.18_3,chr3,39149195,39180394,+,31199,ENSG00000168026.18_3,TTC21A,protein_coding,Protein_coding,0.183424597,0.105639924,0.016515579,0.027289891,0.022342125,0.02969873,0.061565746,0.037684449
ENSG00000144659.10_2,chr3,39424839,39438842,+,14003,ENSG00000144659.10_2,SLC25A38,protein_coding,Protein_coding,26.728424,26.65413352,31.71908585,29.7047819,31.83351608,33.59422488,38.11798304,34.70851714
ENSG00000211456.10_2,chr3,45730548,45786916,+,56368,ENSG00000211456.10_2,SACM1L,protein_coding,Protein_coding,5.556989286,5.791169104,5.908243881,5.874324712,6.077934932,6.67213732,6.773529465,6.010279012
ENSG00000160799.11_3,chr3,46963216,47023500,-,60284,ENSG00000160799.11_3,CCDC12,protein_coding,Protein_coding,1.397557079,1.494373951,1.215150878,1.300640218,1.09846619,1.394067416,1.171826303,1.065162268
ENSG00000178057.14_2,chr3,49057892,49060928,+,3036,ENSG00000178057.14_2,NDUFAF3,protein_coding,Protein_coding,52.6996533,53.8212824,58.21391912,55.62919479,65.37732029,67.53955537,54.33942472,52.72674788
ENSG00000178035.11_2,chr3,49061758,49066841,-,5083,ENSG00000178035.11_2,IMPDH2,protein_coding,Protein_coding,199.3056245,202.8221522,103.8547437,102.8163349,44.46568889,50.93130951,38.58626222,37.88044202
ENSG00000198218.10_3,chr3,49067140,49131796,-,64656,ENSG00000198218.10_3,QRICH1,protein_coding,Protein_coding,6.172301595,6.100046041,6.653121177,6.280138879,6.393092826,6.660944834,5.575170147,5.333563358
ENSG00000145041.15_3,chr3,51433298,51534018,-,100720,ENSG00000145041.15_3,DCAF1,protein_coding,Protein_coding,3.581084137,3.238122068,3.329573115,3.236080519,3.112580591,3.520637379,2.88283734,2.473804484
ENSG00000168268.10_2,chr3,52558401,52569070,-,10669,ENSG00000168268.10_2,NT5DC2,protein_coding,Protein_coding,18.54244211,17.84180559,9.997262962,9.518311523,5.488083633,5.367144778,3.720716144,4.026515551
ENSG00000168273.7_2,chr3,52568029,52613253,+,45224,ENSG00000168273.7_2,SMIM4,protein_coding,Protein_coding,0.325138581,0.281797097,0.246863917,0.13520972,0.092479916,0.09629582,0.117979987,0.171984364
ENSG00000163939.18_3,chr3,52579368,52719933,-,140565,ENSG00000163939.18_3,PBRM1,protein_coding,Protein_coding,4.704482743,4.774898256,6.543280058,6.433749479,7.5884022,8.415040174,6.369305467,5.806058081
ENSG00000272886.5_3,chr3,53317448,53381637,-,64189,ENSG00000272886.5_3,DCP1A,protein_coding,Protein_coding,5.73553179,5.729092706,4.302676209,4.207170904,4.031540273,4.157291032,4.924155491,4.149389232
ENSG00000180376.16_2,chr3,56591189,56655846,+,64657,ENSG00000180376.16_2,CCDC66,protein_coding,Protein_coding,2.63926042,2.603099164,3.655241825,3.54943267,3.684326614,3.985327256,3.625950081,3.095461096
ENSG00000144724.19_3,chr3,61547243,62283288,+,736045,ENSG00000144724.19_3,PTPRG,protein_coding,Protein_coding,0.000431938,0.00059704,0.000116675,0.000210318,0,0,0.000434935,0.000368618
ENSG00000151276.23_3,chr3,65339200,66024509,-,685309,ENSG00000151276.23_3,MAGI1,protein_coding,Protein_coding,0.00231958,0.002671836,0.00037594,0.000112944,0,0.000811229,0.000467135,0.000659847
ENSG00000144741.17_2,chr3,66119285,66438540,+,319255,ENSG00000144741.17_2,SLC25A26,protein_coding,Protein_coding,0.161325511,0.189036533,0.122931089,0.112736628,0.063863588,0.078652066,0.069189462,0.056373481
ENSG00000169855.19_2,chr3,78646390,79816965,-,1170575,ENSG00000169855.19_2,ROBO1,protein_coding,Protein_coding,0.016092179,0.012388599,0.005722405,0.007339619,0.003424,0.004353535,0.002643663,0.001467959
ENSG00000083937.8_2,chr3,87276421,87304698,+,28277,ENSG00000083937.8_2,CHMP2B,protein_coding,Protein_coding,3.215573516,3.509637015,3.204072708,3.136902935,2.730081129,2.7164377,2.943530802,2.737788653
ENSG00000114021.11_2,chr3,100053545,100080479,+,26934,ENSG00000114021.11_2,NIT2,protein_coding,Protein_coding,2.257492571,2.229817066,0.959729567,0.873619909,0.58877003,0.602026687,0.883509698,0.648061079
ENSG00000154175.16_3,chr3,100468000,100712359,-,244359,ENSG00000154175.16_3,ABI3BP,protein_coding,Protein_coding,0.003577916,0.00179837,0.001405772,0.004751303,0.007131433,0.003412658,0.002183479,0.001110331
ENSG00000182504.10_3,chr3,101442769,101489406,+,46637,ENSG00000182504.10_3,CEP97,protein_coding,Protein_coding,6.505149837,6.856608675,9.208936611,8.909056146,10.54463526,12.55838332,6.992461082,5.94179469
ENSG00000163507.13_2,chr3,108268716,108308491,-,39775,ENSG00000163507.13_2,KIAA1524,protein_coding,Protein_coding,10.35107182,10.78871071,18.51861303,19.58439836,21.95867003,25.34528958,13.54036683,12.63542036
ENSG00000198919.12_3,chr3,108308529,108413693,+,105164,ENSG00000198919.12_3,DZIP3,protein_coding,Protein_coding,0.816248525,0.784201254,1.16040667,1.070892043,1.536094013,1.531303327,1.925911939,1.718256018
ENSG00000114023.15_2,chr3,122103023,122131181,+,28158,ENSG00000114023.15_2,FAM162A,protein_coding,Protein_coding,6.260737392,6.385662046,5.651410442,5.239271285,4.195976507,3.715101537,2.592158844,2.707604681
ENSG00000196981.3_3,chr3,122131179,122134898,-,3719,ENSG00000196981.3_3,WDR5B,protein_coding,Protein_coding,15.60135906,15.83383478,14.59399304,16.23372628,12.97952351,13.80263924,15.09269792,13.15620321
ENSG00000138463.8_2,chr3,122513642,122599986,+,86344,ENSG00000138463.8_2,DIRC2,protein_coding,Protein_coding,0.031297706,0.053439775,0.020886726,0.025996545,0.002018241,0.008584922,0.00741526,0.013616663
ENSG00000173175.14_4,chr3,123001143,123168605,-,167462,ENSG00000173175.14_4,ADCY5,protein_coding,Protein_coding,0.002373119,0.003061526,0.009230803,0.011555095,0.024974691,0.018258968,0.05034057,0.035644059
ENSG00000065534.18_3,chr3,123328896,123603178,-,274282,ENSG00000065534.18_3,MYLK,protein_coding,Protein_coding,0.008693401,0.00400544,0.009706164,0.003668562,0.005082739,0.003040351,0.007392028,0.011210916
ENSG00000177646.18_3,chr3,128598439,128634910,+,36471,ENSG00000177646.18_3,ACAD9,protein_coding,Protein_coding,6.727515522,7.076922942,6.882787779,6.937724405,7.071624678,7.116131878,4.85992173,4.709087711
ENSG00000114656.10_3,chr3,128628709,128721533,-,92824,ENSG00000114656.10_3,KIAA1257,protein_coding,Protein_coding,0.071925809,0.082059582,0.166531142,0.134250339,0.08260333,0.103812969,0.114960074,0.066253392
ENSG00000187695.8_4,chr3,128628717,128690173,-,61456,ENSG00000187695.8_4,AC112484.1,protein_coding,Protein_coding,0.047852341,0.039328365,0.089433231,0.078086722,0.070889331,0.057292511,0.111127872,0.083882246
ENSG00000114670.13_2,chr3,130745694,131069309,+,323615,ENSG00000114670.13_2,NEK11,protein_coding,Protein_coding,0.010069803,0.012221411,0.005307434,0.008849584,0.004307909,0.001145275,0.005605671,0.000558934
ENSG00000113971.19_3,chr3,132399453,132441286,-,41833,ENSG00000113971.19_3,NPHP3,protein_coding,Protein_coding,1.295779529,1.225561947,0.999754081,0.925125791,0.841467831,1.134042944,1.244824494,0.944760903
ENSG00000154928.16_3,chr3,134316643,134979309,+,662666,ENSG00000154928.16_3,EPHB1,protein_coding,Protein_coding,0.001079477,0.000552626,0.002073521,0.000467213,0.000525945,0.000139825,0.001449289,0.000409436
ENSG00000114126.17_4,chr3,141663270,141868386,-,205116,ENSG00000114126.17_4,TFDP2,protein_coding,Protein_coding,3.780014671,3.818892986,4.486171496,4.336187775,5.715142293,6.251492596,7.252212967,6.68170397
ENSG00000175054.14_3,chr3,142168077,142297668,-,129591,ENSG00000175054.14_3,ATR,protein_coding,Protein_coding,1.72467086,1.839638077,1.255129013,1.262641143,0.832378716,0.961669835,0.786386129,0.682532758
ENSG00000174953.13_4,chr3,153990335,154042286,-,51951,ENSG00000174953.13_4,DHX36,protein_coding,Protein_coding,9.220894014,9.451404107,8.543027971,8.136320723,7.064307803,7.933218527,8.54900317,7.207189078
ENSG00000186432.8_3,chr3,160212783,160283376,-,70593,ENSG00000186432.8_3,KPNA4,protein_coding,Protein_coding,8.010857682,7.930768596,8.050972797,7.459137744,8.780664536,9.165558929,9.121179053,8.256971193
ENSG00000173889.15_2,chr3,169804520,169899537,-,95017,ENSG00000173889.15_2,PHC3,protein_coding,Protein_coding,9.193103056,9.469566212,12.25760609,12.24110905,12.56119654,13.62302779,12.74345104,11.27153928
ENSG00000058056.8_2,chr3,179370543,179507189,+,136646,ENSG00000058056.8_2,USP13,protein_coding,Protein_coding,0.189620998,0.206893392,0.054677112,0.070238391,0.007651727,0.020342432,0.016399465,0.011913382
ENSG00000175193.13_2,chr3,183547059,183602721,-,55662,ENSG00000175193.13_2,PARL,protein_coding,Protein_coding,0.301293248,0.340798124,0.226799328,0.189116707,0.137752354,0.09654899,0.155286437,0.20310036
ENSG00000163882.9_2,chr3,184079506,184086384,+,6878,ENSG00000163882.9_2,POLR2H,protein_coding,Protein_coding,33.02674729,33.23439946,32.9878398,32.6576576,30.6315722,32.72230542,29.3849609,26.24568135
ENSG00000090539.15_3,chr3,184097861,184108524,+,10663,ENSG00000090539.15_3,CHRD,protein_coding,Protein_coding,0.014907895,0.006868736,0,0.007258893,0.016342773,0.017379174,0.080060425,0.059371513
ENSG00000156931.15_3,chr3,184529931,184770402,+,240471,ENSG00000156931.15_3,VPS8,protein_coding,Protein_coding,0.860684577,0.957886778,1.027806394,1.03869024,0.689889282,0.690484361,0.509432318,0.441534734
ENSG00000145192.12_2,chr3,186330712,186339107,+,8395,ENSG00000145192.12_2,AHSG,protein_coding,Protein_coding,0.217757382,0.348975975,0.21482352,0.119859496,0.186821549,1.192014685,1.004184942,1.109624432
